vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,iou,reid_similarity,final_score,note
895,bright_0007_top_20250703_t0.png_detect.csv,bright_0007_top_20250703_t1.png_detect.csv,323,398,403,458,307,436,400,503,0.18142872442968833,0.7827137112617493,0.6624567138953372,hungarian
896,bright_0007_top_20250703_t0.png_detect.csv,bright_0007_top_20250703_t1.png_detect.csv,331,61,408,122,325,27,411,95,0.33026365585971995,0.758152425289154,0.6725746714032673,hungarian
897,bright_0007_top_20250703_t0.png_detect.csv,bright_0007_top_20250703_t1.png_detect.csv,218,388,251,439,173,391,210,451,0.0,0.6919435262680054,0.5535548210144043,hungarian
898,bright_0007_top_20250703_t0.png_detect.csv,bright_0007_top_20250703_t1.png_detect.csv,194,166,236,221,158,125,208,191,0.06653992395437262,0.5434680581092834,0.44808243127830133,hungarian
899,bright_0007_top_20250705_t0.JPG_detect.csv,bright_0007_top_20250705_t1.JPG_detect.csv,226,478,257,547,226,478,257,547,1.0,1.0000001192092896,1.0000000953674317,hungarian
900,bright_0007_top_20250705_t0.JPG_detect.csv,bright_0007_top_20250705_t1.JPG_detect.csv,188,317,224,398,188,317,224,398,1.0,0.9999999403953552,0.9999999523162841,hungarian
901,bright_0007_top_20250705_t0.JPG_detect.csv,bright_0007_top_20250705_t1.JPG_detect.csv,334,528,363,591,334,528,363,591,1.0,1.0,1.0,hungarian
902,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,375,177,409,297,465,214,500,304,0.0,0.6292722821235657,0.5034178256988525,hungarian
903,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,160,448,193,564,166,408,198,520,0.35552304316020483,0.6931451559066772,0.6256207333573828,hungarian
904,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,61,446,97,565,67,412,116,540,0.36452947259565666,0.7038453221321106,0.6359821522248198,hungarian
905,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,0,463,29,568,3,421,36,534,0.37459415584415584,0.5538369417190552,0.5179883845440754,hungarian
906,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,127,446,161,566,136,412,167,517,0.3192446043165468,0.5877907276153564,0.5340815029555945,hungarian
907,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,29,453,61,570,32,414,65,528,0.4079909960607766,0.2904818058013916,0.3139836438532686,hungarian
908,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,466,167,500,283,462,148,501,310,0.6242481798037354,0.5434490442276001,0.5596088713428272,hungarian
909,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,502,169,538,282,568,123,602,236,0.0,0.806367814540863,0.6450942516326905,hungarian
910,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,192,375,325,567,324,339,433,400,0.000777363184079602,0.7939197421073914,0.635291266322729,hungarian
911,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,98,452,129,562,84,416,128,546,0.4469096671949287,0.5681046843528748,0.5438656809212855,hungarian
912,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,237,174,275,289,237,150,275,253,0.5683453237410072,0.5419095754623413,0.5471967251180745,hungarian
913,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,206,173,243,293,206,145,245,252,0.5137082601054481,0.5634539127349854,0.553504782209078,hungarian
914,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,104,185,139,301,108,121,141,237,0.2568514977692798,0.6274971961975098,0.5533680565118638,hungarian
915,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,432,171,466,283,509,135,543,250,0.0,0.8066328763961792,0.6453063011169434,hungarian
916,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,344,175,376,294,374,125,411,244,0.017094017094017096,0.7390792369842529,0.5946821930062057,hungarian
917,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,0,154,38,295,0,79,17,193,0.09995477159656264,0.6310896277427673,0.5248626565135264,hungarian
918,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,272,170,306,291,273,139,308,247,0.4746870913506445,0.5423141121864319,0.5287887080192745,hungarian
919,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,309,178,343,290,304,131,344,247,0.38446411012782694,0.5874189138412476,0.5468279530985635,hungarian
920,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,38,169,76,303,40,98,77,214,0.20865533230293662,0.7517392039299011,0.6431224296045083,hungarian
921,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,70,171,104,305,170,138,211,249,0.0,0.6536638736724854,0.5229310989379883,hungarian
922,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,76,181,109,302,76,110,109,222,0.21354166666666666,0.687576174736023,0.5927692731221518,hungarian
923,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,55,178,85,302,136,128,176,240,0.0,0.54184889793396,0.433479118347168,hungarian
924,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,101,448,138,565,96,415,129,539,0.433849821215733,0.6582496762275696,0.6133697052252023,hungarian
925,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,168,177,209,296,197,398,232,516,0.0,0.3794429302215576,0.30355434417724614,reid_assist
926,bright_0007_top_20250707_t0.JPG_detect.csv,bright_0007_top_20250707_t1.JPG_detect.csv,137,182,172,298,294,403,328,515,0.0,0.5476218461990356,0.4380974769592285,reid_assist
927,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,262,403,296,516,0.0,0.0,0.0,new
928,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,602,124,637,233,0.0,0.0,0.0,new
929,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,1,78,37,194,0.0,0.0,0.0,new
930,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,407,127,445,245,0.0,0.0,0.0,new
931,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,235,407,266,513,0.0,0.0,0.0,new
932,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,341,127,380,247,0.0,0.0,0.0,new
933,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,68,412,98,512,0.0,0.0,0.0,new
934,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,325,333,453,496,0.0,0.0,0.0,new
935,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,442,135,477,240,0.0,0.0,0.0,new
936,,bright_0007_top_20250707_t1.JPG_detect.csv,,,,,38,412,69,508,0.0,0.0,0.0,new
937,bright_0007_top_20250708_t0.jpg_detect.csv,bright_0007_top_20250708_t1.jpg_detect.csv,448,121,565,442,324,113,538,283,0.24563236012601716,0.5453155636787415,0.4853789229681966,hungarian
938,bright_0007_top_20250708_t0.jpg_detect.csv,bright_0007_top_20250708_t1.jpg_detect.csv,117,111,213,373,175,184,282,514,0.1347972972972973,0.5797572731971741,0.4907652780171987,hungarian
939,bright_0007_top_20250708_t0.jpg_detect.csv,bright_0007_top_20250708_t1.jpg_detect.csv,220,112,331,359,0,92,50,410,0.0,0.3531690537929535,0.2825352430343628,hungarian
940,bright_0007_top_20250711_t0.jpg_detect.csv,bright_0007_top_20250711_t1.jpg_detect.csv,99,342,163,564,99,342,163,564,1.0,1.0000001192092896,1.0000000953674317,hungarian
941,bright_0007_top_20250711_t0.jpg_detect.csv,bright_0007_top_20250711_t1.jpg_detect.csv,231,339,288,553,231,339,288,553,1.0,1.0,1.0,hungarian
942,bright_0007_top_20250711_t0.jpg_detect.csv,bright_0007_top_20250711_t1.jpg_detect.csv,357,349,414,553,357,349,414,553,1.0,0.9999999403953552,0.9999999523162841,hungarian
943,bright_0008_top_20250703_t0.png_detect.csv,bright_0008_top_20250703_t1.png_detect.csv,418,90,504,167,369,246,470,324,0.0,0.7777535915374756,0.6222028732299805,reid_assist
944,bright_0008_top_20250708_t0.JPG_detect.csv,bright_0008_top_20250708_t1.JPG_detect.csv,274,129,444,268,313,48,475,173,0.15122258369188793,0.7999456524848938,0.6702010387262927,hungarian
945,bright_0008_top_20250708_t0.JPG_detect.csv,bright_0008_top_20250708_t1.JPG_detect.csv,50,117,242,265,102,0,279,135,0.05061155630535639,0.8009477853775024,0.6508805395630733,hungarian
946,,bright_0008_top_20250708_t1.JPG_detect.csv,,,,,545,571,640,639,0.0,0.0,0.0,new
947,bright_0008_top_20250711_t0.JPG_detect.csv,bright_0008_top_20250711_t1.JPG_detect.csv,532,90,633,172,532,90,633,172,1.0,0.9999998807907104,0.9999999046325685,hungarian
948,bright_0009_top_20250703_t0.png_detect.csv,bright_0009_top_20250703_t1.png_detect.csv,372,221,453,285,398,166,458,233,0.07724719101123595,0.7319231033325195,0.6009879208682628,hungarian
949,bright_0009_top_20250703_t0.png_detect.csv,bright_0009_top_20250703_t1.png_detect.csv,375,341,449,409,392,66,461,133,0.0,0.7222555875778198,0.5778044700622559,reid_assist
950,bright_0009_top_20250704_t0.png_detect.csv,bright_0009_top_20250704_t1.png_detect.csv,14,327,52,445,77,273,114,398,0.0,0.82746422290802,0.6619713783264161,hungarian
951,bright_0009_top_20250704_t0.png_detect.csv,bright_0009_top_20250704_t1.png_detect.csv,76,333,108,438,138,279,172,388,0.0,0.7736554741859436,0.6189243793487549,hungarian
952,,bright_0009_top_20250704_t1.png_detect.csv,,,,,0,611,20,640,0.0,0.0,0.0,new
953,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,80,395,166,471,69,430,149,496,0.3147880271503283,0.7289506793022156,0.6461181488718382,hungarian
954,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,150,127,236,200,114,178,194,240,0.09425511197663096,0.7639322280883789,0.6299968048660294,hungarian
955,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,94,322,176,399,76,363,153,430,0.227190073804685,0.8693196177482605,0.7408937089595454,hungarian
956,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,234,153,315,229,193,185,269,252,0.15863205603625877,0.6562730073928833,0.5567448171215584,hungarian
957,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,135,492,219,565,125,502,202,574,0.5661971830985916,0.6084543466567993,0.6000029139451578,hungarian
958,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,328,198,406,270,278,202,350,266,0.15970961887477314,0.6442168951034546,0.5473154398577184,hungarian
959,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,410,232,490,309,357,217,431,283,0.10738995287275645,0.7715449929237366,0.6387139849135406,hungarian
960,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,522,223,601,292,458,183,526,248,0.010234367004400778,0.7334100008010864,0.5887748740417493,hungarian
961,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,558,429,595,548,502,367,544,473,0.0,0.6990238428115845,0.5592190742492676,hungarian
962,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,329,449,367,576,296,435,335,543,0.06655652584375737,0.6909464001655579,0.5660684253011977,hungarian
963,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,289,443,328,573,259,437,299,548,0.12411347517730496,0.8534100651741028,0.7075507471747432,hungarian
964,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,368,448,408,573,364,416,406,522,0.4234939759036145,0.7811108827590942,0.7095875013879983,hungarian
965,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,445,431,490,560,331,426,373,541,0.0,0.7070372700691223,0.5656298160552978,hungarian
966,bright_0009_top_20250707_t0.png_detect.csv,bright_0009_top_20250707_t1.png_detect.csv,405,435,445,563,398,396,445,515,0.42592839078929856,0.5105715394020081,0.49364290967946617,hungarian
967,bright_0009_top_20250711_t0.JPG_detect.csv,bright_0009_top_20250711_t1.JPG_detect.csv,4,547,147,640,4,547,147,640,1.0,0.9999999403953552,0.9999999523162841,hungarian
968,bright_0009_top_20250711_t0.JPG_detect.csv,bright_0009_top_20250711_t1.JPG_detect.csv,439,72,521,416,439,72,521,416,1.0,0.9999998807907104,0.9999999046325685,hungarian
969,bright_0010_top_20250704_t0.png_detect.csv,bright_0010_top_20250704_t1.png_detect.csv,469,363,502,445,487,327,521,419,0.1682018422106528,0.69828861951828,0.5922712640567547,hungarian
970,bright_0010_top_20250704_t0.png_detect.csv,bright_0010_top_20250704_t1.png_detect.csv,525,348,560,454,549,313,584,428,0.12837345003646974,0.7932550311088562,0.660278714894379,hungarian
971,bright_0010_top_20250704_t0.png_detect.csv,bright_0010_top_20250704_t1.png_detect.csv,21,458,56,557,18,435,53,532,0.5271593944790739,0.8417260646820068,0.7788127306414203,hungarian
972,bright_0010_top_20250707_t0.png_detect.csv,bright_0010_top_20250707_t1.png_detect.csv,271,102,297,211,247,0,286,119,0.035318559556786706,0.6956978440284729,0.5636219871341357,hungarian
973,bright_0010_top_20250707_t0.png_detect.csv,bright_0010_top_20250707_t1.png_detect.csv,271,234,299,337,250,145,288,283,0.11418779986291981,0.8592620491981506,0.7102471993311045,hungarian
974,bright_0010_top_20250707_t0.png_detect.csv,bright_0010_top_20250707_t1.png_detect.csv,273,420,301,525,254,401,293,538,0.3396409509946628,0.8608512282371521,0.7566091727886544,hungarian
975,bright_0010_top_20250708_t0.JPG_detect.csv,bright_0010_top_20250708_t1.JPG_detect.csv,265,93,321,298,249,101,297,268,0.3776144714527982,0.9228399395942688,0.8137948459659747,hungarian
976,bright_0010_top_20250708_t0.JPG_detect.csv,bright_0010_top_20250708_t1.JPG_detect.csv,119,112,180,306,138,105,187,264,0.4821388112680311,0.87680584192276,0.7978724357918143,hungarian
977,bright_0010_top_20250708_t0.JPG_detect.csv,bright_0010_top_20250708_t1.JPG_detect.csv,354,173,410,382,317,176,363,336,0.0817067635043123,0.8469358086585999,0.6938899996277423,hungarian
978,bright_0010_top_20250708_t0.JPG_detect.csv,bright_0010_top_20250708_t1.JPG_detect.csv,193,116,251,316,193,111,242,274,0.6536091177712114,0.7864269614219666,0.7598633926918156,hungarian
979,bright_0010_top_20250711_t0.jpg_detect.csv,bright_0010_top_20250711_t1.jpg_detect.csv,87,212,151,392,87,212,151,392,1.0,1.0000001192092896,1.0000000953674317,hungarian
980,bright_0010_top_20250711_t0.jpg_detect.csv,bright_0010_top_20250711_t1.jpg_detect.csv,295,202,351,377,295,202,351,377,1.0,1.0000001192092896,1.0000000953674317,hungarian
981,bright_0010_top_20250711_t0.jpg_detect.csv,bright_0010_top_20250711_t1.jpg_detect.csv,438,206,498,370,438,206,498,370,1.0,1.0000001192092896,1.0000000953674317,hungarian
982,bright_0010_top_20250711_t0.jpg_detect.csv,bright_0010_top_20250711_t1.jpg_detect.csv,243,213,301,389,243,213,301,389,1.0,1.0000001192092896,1.0000000953674317,hungarian
983,bright_0010_top_20250711_t0.jpg_detect.csv,bright_0010_top_20250711_t1.jpg_detect.csv,400,219,465,383,400,219,465,383,1.0,1.0,1.0,hungarian
984,bright_0011_top_20250702_t0.jpg_detect.csv,bright_0011_top_20250702_t1.png_detect.csv,322,111,445,394,254,128,463,384,0.5541223053233612,0.6373723745346069,0.6207223606923579,hungarian
985,bright_0011_top_20250703_t0.png_detect.csv,bright_0011_top_20250703_t1.png_detect.csv,423,557,494,611,417,617,445,640,0.0,0.6228504776954651,0.4982803821563721,hungarian
986,bright_0011_top_20250703_t0.png_detect.csv,bright_0011_top_20250703_t1.png_detect.csv,429,104,509,170,306,85,375,143,0.0,0.7299197316169739,0.5839357852935791,reid_assist
