vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,iou,reid_similarity,final_score,note,is_matched
132,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,427,341,517,414,427,346,520,418,515,442,553,499,597,469,638,526,0.8564231738035264,0.8362287282943726,0.8564231738035264,hungarian,1
133,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,471,333,565,407,468,335,562,411,492,459,533,517,577,485,618,546,0.8680445151033387,0.9073244333267212,0.8680445151033387,hungarian,1
134,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,681,808,757,882,680,825,751,900,325,68,357,124,407,106,434,159,0.5733582411265986,0.8425483107566833,0.5733582411265986,hungarian,1
135,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,384,352,477,426,417,361,481,434,533,422,572,479,616,446,639,510,0.5095374967337339,0.6599724292755127,0.5095374967337339,hungarian,1
136,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,1022,486,1103,561,1000,485,1087,567,175,435,217,498,281,452,320,515,0.5849532037437005,0.6623337864875793,0.5849532037437005,hungarian,1
137,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,983,486,1065,561,1007,492,1073,560,197,426,239,488,288,456,317,510,0.5891843441888258,0.6252444982528687,0.5891843441888258,hungarian,1
138,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,510,580,606,657,548,577,633,654,433,238,474,295,500,283,535,340,0.4449974079834111,0.47242844104766846,0.4449974079834111,hungarian,1
139,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,530,658,610,729,523,663,608,735,420,175,453,229,499,211,534,261,0.7739025856885148,0.8752627372741699,0.7739025856885148,hungarian,1
140,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,640,815,726,893,670,822,765,909,340,53,376,112,400,102,438,160,0.36155315085932527,0.6606555581092834,0.36155315085932527,hungarian,1
141,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,880,517,950,583,882,518,961,591,260,378,293,433,342,405,377,460,0.7407407407407407,0.7729012966156006,0.7407407407407407,hungarian,1
142,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,766,377,845,452,764,378,848,448,337,482,374,545,420,511,458,567,0.8812749003984064,0.6770387887954712,0.8812749003984064,hungarian,1
143,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,594,566,683,639,631,554,721,632,396,269,435,325,459,319,497,377,0.34030738720872583,0.6361494660377502,0.34030738720872583,hungarian,1
144,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,691,378,770,450,681,376,766,448,378,466,414,525,463,494,501,551,0.8005489478499542,0.8814377188682556,0.8005489478499542,hungarian,1
145,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,718,797,804,872,715,809,806,892,302,84,340,140,382,123,419,178,0.631100757134537,0.8910160660743713,0.631100757134537,hungarian,1
146,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,469,589,562,665,466,593,553,667,454,222,492,280,537,256,573,310,0.8109412711182623,0.8334552049636841,0.8109412711182623,hungarian,1
147,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,679,547,767,621,681,553,754,622,355,302,395,360,443,335,473,388,0.7538344722854974,0.7072373032569885,0.7538344722854974,hungarian,1
148,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,518,847,591,918,508,856,584,934,403,12,431,65,482,49,510,102,0.5829890297763214,0.8669773936271667,0.5829890297763214,hungarian,1
149,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,909,505,990,580,918,504,1005,581,238,390,278,451,321,422,360,481,0.7323026851098454,0.8411382436752319,0.7323026851098454,hungarian,1
150,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,640,557,721,630,640,560,712,633,378,285,413,342,463,317,492,373,0.8223201174743024,0.8144671320915222,0.8223201174743024,hungarian,1
151,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,836,518,920,589,838,517,926,592,276,365,317,421,360,396,399,452,0.8635419756748739,0.8296569585800171,0.8635419756748739,hungarian,1
152,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,605,830,675,898,597,840,671,915,364,41,392,93,443,80,471,131,0.5905584696081456,0.8818245530128479,0.5905584696081456,hungarian,1
153,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,554,575,644,651,587,565,678,644,415,250,453,309,479,300,517,359,0.3895602218700475,0.551291823387146,0.3895602218700475,hungarian,1
154,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,437,348,510,412,437,350,509,412,518,443,548,494,603,473,633,524,0.9554794520547946,0.7088898420333862,0.9554794520547946,hungarian,1
155,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,522,585,588,652,516,590,582,654,442,239,468,293,524,273,550,322,0.7551766138855055,0.6150225400924683,0.7551766138855055,hungarian,1
156,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,800,524,876,595,798,525,879,600,300,350,335,408,383,380,418,437,0.8649000162575191,0.83567214012146,0.8649000162575191,hungarian,1
157,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,482,860,550,923,473,871,542,943,421,2,447,48,500,35,525,84,0.5088062622309197,0.9131991267204285,0.5088062622309197,hungarian,1
158,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,760,529,845,603,756,530,846,609,316,335,355,394,399,365,438,424,0.862404447533009,0.857738196849823,0.862404447533009,hungarian,1
159,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,808,776,894,853,802,789,894,875,257,116,296,175,342,153,380,211,0.6095238095238096,0.6870529651641846,0.6095238095238096,hungarian,1
160,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,433,600,510,670,421,595,510,670,478,209,508,263,558,245,595,299,0.8074906367041198,0.7647017240524292,0.8074906367041198,hungarian,1
161,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,422,593,523,670,387,595,473,676,472,211,514,267,577,232,610,293,0.3503388899065763,0.7706797122955322,0.3503388899065763,hungarian,1
162,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,993,736,1070,815,978,764,1060,852,165,182,202,246,264,203,298,265,0.34578020643594415,0.6953616142272949,0.34578020643594415,hungarian,1
163,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,648,823,716,888,643,841,713,910,344,56,372,106,423,92,450,139,0.49313962873284906,0.8086408376693726,0.49313962873284906,hungarian,1
164,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,730,380,800,443,725,378,806,447,362,480,394,533,442,503,478,559,0.789049919484702,0.8707965612411499,0.789049919484702,hungarian,1
165,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,729,544,799,609,719,543,804,620,339,320,370,373,419,347,455,405,0.6951871657754011,0.6570829749107361,0.6951871657754011,hungarian,1
166,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,562,838,634,911,543,839,638,928,383,24,411,79,458,63,495,123,0.6079512137914859,0.7409922480583191,0.6079512137914859,hungarian,1
167,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,411,429,487,494,403,430,489,503,516,362,547,413,598,385,634,442,0.7655020459553038,0.9091319441795349,0.7655020459553038,hungarian,1
168,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,760,781,848,860,756,792,851,881,281,102,320,162,362,140,401,200,0.6350419187095405,0.660123348236084,0.6350419187095405,hungarian,1
169,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,950,498,1032,574,955,497,1049,577,215,405,256,468,299,435,342,495,0.7407594936708861,0.8904420733451843,0.7407594936708861,hungarian,1
170,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,480,593,552,660,508,585,596,660,459,225,487,278,517,271,554,325,0.3478055686644644,0.6886913180351257,0.3478055686644644,hungarian,1
171,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,567,579,638,644,595,571,669,641,418,256,447,307,483,302,513,355,0.37396549305652965,0.49825042486190796,0.37396549305652965,hungarian,1
172,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,957,503,1018,570,963,503,1035,573,223,406,252,464,306,436,338,490,0.677140757074605,0.7916164994239807,0.677140757074605,hungarian,1
173,0002_top_20250705_t0.png_detect.csv,0002_top_20250705_t1.png_detect.csv,740,627,817,697,740,632,819,705,318,242,352,298,399,277,432,330,0.813556566970091,0.872462809085846,0.813556566970091,reid_assist,1
174,,0002_top_20250705_t1.png_detect.csv,,,,,532,938,607,990,,,,,459,13,491,42,0.0,0.0,0.0,new,0
175,,0002_top_20250705_t1.png_detect.csv,,,,,1061,1056,1134,1118,,,,,201,14,232,50,0.0,0.0,0.0,new,0
176,,0002_top_20250705_t1.png_detect.csv,,,,,502,948,544,977,,,,,488,12,506,28,0.0,0.0,0.0,new,0
177,,0002_top_20250705_t1.png_detect.csv,,,,,1052,735,1147,835,,,,,224,233,264,304,0.0,0.0,0.0,new,0
178,,0002_top_20250705_t1.png_detect.csv,,,,,1038,481,1127,564,,,,,261,463,301,527,0.0,0.0,0.0,new,0
179,,0002_top_20250705_t1.png_detect.csv,,,,,674,549,766,626,,,,,437,334,477,390,0.0,0.0,0.0,new,0
180,,0002_top_20250705_t1.png_detect.csv,,,,,537,328,627,405,,,,,544,504,583,567,0.0,0.0,0.0,new,0
181,,0002_top_20250705_t1.png_detect.csv,,,,,1068,740,1135,823,,,,,230,241,257,303,0.0,0.0,0.0,new,0
182,,0002_top_20250705_t1.png_detect.csv,,,,,1052,484,1121,558,,,,,264,467,294,527,0.0,0.0,0.0,new,0
183,,0002_top_20250705_t1.png_detect.csv,,,,,515,669,588,737,,,,,508,205,537,254,0.0,0.0,0.0,new,0
184,,0002_top_20250705_t1.png_detect.csv,,,,,522,323,587,389,,,,,567,511,593,568,0.0,0.0,0.0,new,0
185,,0002_top_20250705_t1.png_detect.csv,,,,,923,766,1016,858,,,,,285,190,324,253,0.0,0.0,0.0,new,0
186,,0002_top_20250705_t1.png_detect.csv,,,,,765,800,838,874,,,,,368,143,397,195,0.0,0.0,0.0,new,0
187,0002_top_20250707_t0.png_detect.csv,0002_top_20250707_t1.png_detect.csv,788,454,822,521,789,447,825,522,401,438,489,513,378,486,470,568,0.7990603541741959,0.857953667640686,0.7990603541741959,hungarian,1
188,0002_top_20250707_t0.png_detect.csv,0002_top_20250707_t1.png_detect.csv,633,583,672,628,632,585,673,631,273,83,327,169,245,112,302,202,0.8538696537678208,0.954321563243866,0.8538696537678208,hungarian,1
189,,0002_top_20250707_t1.png_detect.csv,,,,,822,459,853,535,,,,,361,563,455,635,0.0,0.0,0.0,new,0
190,0002_top_20250708_t0.jpg_detect.csv,0002_top_20250708_t1.jpg_detect.csv,718,758,785,797,724,743,789,810,290,346,430,473,326,321,398,493,0.5184135977337111,0.47802650928497314,0.5184135977337111,hungarian,1
191,0002_top_20250708_t0.jpg_detect.csv,0002_top_20250708_t1.jpg_detect.csv,722,719,787,750,724,701,788,769,309,220,436,313,274,239,345,399,0.44245582238332576,0.3759043216705322,0.44245582238332576,hungarian,1
192,0002_top_20250708_t0.jpg_detect.csv,0002_top_20250708_t1.jpg_detect.csv,688,676,731,723,691,676,738,730,257,101,325,228,197,268,237,417,0.7017543859649122,0.5406870245933533,0.7017543859649122,hungarian,1
193,0002_top_20250708_t0.jpg_detect.csv,0002_top_20250708_t1.jpg_detect.csv,750,655,782,706,744,660,790,710,373,47,428,181,240,144,291,246,0.5983739837398374,0.6543793082237244,0.5983739837398374,hungarian,1
194,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1807,382,1891,474,1806,385,1887,475,80,164,131,201,80,164,131,201,0.9014940491263611,1.0,0.9014940491263611,hungarian,1
195,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1751,349,1825,428,1749,351,1822,430,82,235,127,271,82,235,127,271,0.8895216400911162,0.9999998807907104,0.8895216400911162,hungarian,1
196,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1638,284,1708,359,1631,281,1703,358,82,377,129,412,82,377,129,412,0.8038101604278075,1.0,0.8038101604278075,hungarian,1
197,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1568,462,1649,539,1563,463,1648,540,206,300,233,371,206,300,233,371,0.907191883019994,1.0,0.907191883019994,hungarian,1
198,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1339,653,1413,736,1327,660,1409,739,381,375,404,450,381,375,404,450,0.7287671232876712,1.0,0.7287671232876712,hungarian,1
199,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1973,503,2044,585,1962,503,2028,579,95,0,135,28,95,0,135,28,0.6278161610093121,1.0000001192092896,0.6278161610093121,hungarian,1
200,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1289,708,1370,804,1277,715,1367,807,421,374,449,452,421,374,449,452,0.761685319289006,1.0,0.761685319289006,hungarian,1
201,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1361,621,1434,703,1348,626,1429,706,357,381,384,449,357,381,384,449,0.7242047026279391,1.0000001192092896,0.7242047026279391,hungarian,1
202,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1742,601,1823,683,1744,598,1821,673,211,97,239,151,211,97,239,151,0.8066346573548668,1.0,0.8066346573548668,hungarian,1
203,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1637,648,1716,731,1641,645,1719,721,266,148,293,205,266,148,293,205,0.7810271041369472,1.0,0.7810271041369472,hungarian,1
204,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1714,624,1786,700,1717,621,1787,690,231,113,257,161,231,113,257,161,0.7922755741127349,1.0000001192092896,0.7922755741127349,hungarian,1
205,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1667,627,1756,719,1671,624,1758,709,246,128,276,191,246,128,276,191,0.8092418437246024,1.0,0.8092418437246024,hungarian,1
206,0002_top_20250711_t0.JPG_detect.csv,0002_top_20250711_t1.JPG_detect.csv,1678,641,1752,716,1682,638,1754,706,251,127,274,181,251,127,274,181,0.7717096336499322,1.0,0.7717096336499322,hungarian,1
207,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,383,434,419,491,384,424,422,492,253,285,279,380,245,248,273,367,0.7553956834532374,0.6907737851142883,0.7553956834532374,hungarian,1
208,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,263,544,303,617,260,549,293,626,391,110,420,226,398,79,426,197,0.5963168664133295,0.9019011855125427,0.5963168664133295,hungarian,1
209,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,406,549,448,622,404,551,451,640,250,59,279,175,248,6,278,134,0.6988516522146707,0.943928599357605,0.6988516522146707,hungarian,1
210,0003_top_20250626_t0.jpg_detect.csv,0003_top_20250626_t1.jpg_detect.csv,253,469,286,527,261,474,287,529,392,265,416,360,393,241,418,335,0.6562654779593858,0.7491304874420166,0.6562654779593858,hungarian,1
211,,0003_top_20250626_t1.jpg_detect.csv,,,,,262,648,291,680,,,,,405,0,433,38,0.0,0.0,0.0,new,0
212,0003_top_20250703_t0.JPG_detect.csv,0003_top_20250703_t1.JPG_detect.csv,802,555,864,595,803,551,867,593,403,356,426,458,154,280,183,400,0.8133333333333334,0.8913341760635376,0.8133333333333334,hungarian,1
213,0003_top_20250703_t0.JPG_detect.csv,0003_top_20250703_t1.JPG_detect.csv,714,717,780,784,717,714,784,778,557,422,601,508,356,345,404,452,0.7896034518183686,0.6689189672470093,0.7896034518183686,hungarian,1
214,0003_top_20250703_t0.JPG_detect.csv,0003_top_20250703_t1.JPG_detect.csv,724,768,784,822,725,765,783,820,595,392,627,474,404,320,442,412,0.8834212067955477,0.6561325192451477,0.8834212067955477,hungarian,1
215,0003_top_20250707_t0.png_detect.csv,0003_top_20250707_t1.png_detect.csv,420,604,458,655,422,607,450,653,265,81,333,132,256,0,310,56,0.6646026831785345,0.8590839505195618,0.6646026831785345,hungarian,1
216,0003_top_20250707_t0.png_detect.csv,0003_top_20250707_t1.png_detect.csv,626,572,680,623,635,581,674,625,447,522,500,640,279,456,331,540,0.5783898305084746,0.7418503165245056,0.5783898305084746,hungarian,1
217,0003_top_20250707_t0.png_detect.csv,0003_top_20250707_t1.png_detect.csv,419,537,470,598,422,540,460,589,345,12,420,90,333,5,391,80,0.5985213757634201,0.6168866753578186,0.5985213757634201,hungarian,1
218,0003_top_20250707_t0.png_detect.csv,0003_top_20250707_t1.png_detect.csv,493,729,560,785,504,733,551,786,154,385,209,535,86,164,150,264,0.643327191366149,0.6883083581924438,0.643327191366149,hungarian,1
219,,0003_top_20250707_t1.png_detect.csv,,,,,431,471,470,536,,,,,396,28,473,105,0.0,0.0,0.0,new,0
220,,0003_top_20250707_t1.png_detect.csv,,,,,444,390,486,458,,,,,489,61,568,145,0.0,0.0,0.0,new,0
221,,0003_top_20250707_t1.png_detect.csv,,,,,457,329,489,372,,,,,590,93,640,156,0.0,0.0,0.0,new,0
222,0003_top_20250711_t0.JPG_detect.csv,0003_top_20250711_t1.JPG_detect.csv,1571,450,1651,537,1573,447,1649,540,74,198,124,362,74,198,124,362,0.8915857605177994,1.0,0.8915857605177994,hungarian,1
223,0003_top_20250711_t0.JPG_detect.csv,0003_top_20250711_t1.JPG_detect.csv,1322,660,1405,739,1320,658,1405,739,456,384,505,524,456,384,505,524,0.9523602033405955,1.0,0.9523602033405955,hungarian,1
224,0003_top_20250711_t0.JPG_detect.csv,0003_top_20250711_t1.JPG_detect.csv,1345,620,1425,700,1343,617,1425,699,403,399,456,529,403,399,456,529,0.9288653733098178,1.0,0.9288653733098178,hungarian,1
225,0003_top_20250711_t0.JPG_detect.csv,0003_top_20250711_t1.JPG_detect.csv,1268,728,1351,804,1264,727,1351,805,553,400,603,533,553,400,603,533,0.9295608605953434,1.0,0.9295608605953434,hungarian,1
226,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,1257,546,1349,607,1271,528,1400,604,311,272,353,365,311,272,353,365,0.41535071612192437,1.0,0.41535071612192437,hungarian,1
227,0004_top_20250703_t0.JPG_detect.csv,0004_top_20250703_t1.JPG_detect.csv,1271,595,1362,652,1285,579,1413,650,351,268,390,361,351,268,390,361,0.4218127490039841,0.9999999403953552,0.4218127490039841,hungarian,1
228,,0004_top_20250703_t1.JPG_detect.csv,,,,,847,205,895,248,,,,,0,607,28,640,0.0,0.0,0.0,new,0
229,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1313,647,1412,726,1331,666,1395,717,188,573,249,621,72,579,127,640,0.4173379363252781,0.4322429299354553,0.4173379363252781,hungarian,1
230,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1335,607,1431,684,1359,626,1424,680,194,516,251,559,96,515,150,577,0.47483766233766234,0.6170806288719177,0.47483766233766234,hungarian,1
231,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1535,465,1631,559,1546,488,1622,552,275,282,327,325,245,285,302,351,0.5390070921985816,0.5360279679298401,0.5390070921985816,hungarian,1
232,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1457,599,1555,681,1467,609,1543,674,262,437,321,483,187,464,248,538,0.6147336983573918,0.599014401435852,0.6147336983573918,hungarian,1
233,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1552,416,1657,524,1572,460,1633,518,275,237,329,285,263,244,308,305,0.31199294532627864,0.6142904162406921,0.31199294532627864,hungarian,1
234,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1433,634,1529,712,1444,644,1516,708,256,487,316,532,169,518,228,595,0.6153846153846154,0.6846216320991516,0.6153846153846154,hungarian,1
235,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1584,681,1664,760,1590,698,1663,761,368,435,409,514,298,559,357,638,0.7079618332551227,0.8359602689743042,0.7079618332551227,hungarian,1
236,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1891,432,1981,535,1902,447,1953,521,457,63,488,133,522,153,550,238,0.4071197411003236,0.759078323841095,0.4071197411003236,hungarian,1
237,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1739,590,1814,663,1759,595,1815,660,423,261,462,315,429,372,468,453,0.6453068592057761,0.8149987459182739,0.6453068592057761,hungarian,1
238,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1849,379,1936,485,1847,408,1896,476,417,58,447,123,472,121,501,195,0.3415259670869844,0.834500253200531,0.3415259670869844,hungarian,1
239,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1498,530,1595,619,1512,549,1578,610,270,352,325,397,221,371,272,439,0.4663500521255647,0.6375819444656372,0.4663500521255647,hungarian,1
240,0004_top_20250705_t0.JPG_detect.csv,0004_top_20250705_t1.JPG_detect.csv,1923,512,2007,601,1954,513,2008,576,501,95,536,159,572,221,605,294,0.4428969359331476,0.8366826176643372,0.4428969359331476,hungarian,1
