LM,Label,X,Y
43,blurred_0009_top_20250705_t0.png,560,636
45,blurred_0009_top_20250705_t0.png,294.5,580.5
46,blurred_0009_top_20250705_t0.png,50.5,604.5
257,blurred_0009_top_20250705_t0.png,370.5,42.5
260,blurred_0009_top_20250705_t0.png,170.5,24.5
261,blurred_0009_top_20250705_t0.png,77.5,138.5
262,blurred_0009_top_20250705_t0.png,77.5,232.5
263,blurred_0009_top_20250705_t0.png,279.5,636.5
79,blurred_0009_top_20250707_t0,177.000,350.000
80,blurred_0009_top_20250707_t0,481.000,320.000
82,blurred_0009_top_20250707_t0,629.000,413.000
84,blurred_0009_top_20250707_t0,299.000,606.000
152,blurred_0009_top_20250707_t0,325.000,449.000
156,blurred_0009_top_20250707_t0,159.000,473.000
157,blurred_0009_top_20250707_t0,237.000,223.000
79,blurred_0009_top_20250707_t1.png,147.5,372.5
80,blurred_0009_top_20250707_t1.png,422.5,284.5
81,blurred_0009_top_20250707_t1.png,600.5,266.5
82,blurred_0009_top_20250707_t1.png,561.5,337.5
84,blurred_0009_top_20250707_t1.png,278.5,577.5
152,blurred_0009_top_20250707_t1.png,256.5,440.5
153,blurred_0009_top_20250707_t1.png,540.5,139.5
154,blurred_0009_top_20250707_t1.png,634.5,178.5
156,blurred_0009_top_20250707_t1.png,143,494
157,blurred_0009_top_20250707_t1.png,197.5,252.5
21,blurred_0009_top_20250709_t0,169.000,582.000
22,blurred_0009_top_20250709_t0,507.000,456.000
23,blurred_0009_top_20250709_t0,192.000,118.000
24,blurred_0009_top_20250709_t0,36.000,308.000
207,blurred_0009_top_20250709_t0,152.000,408.000
91,blurred_0010_top_20250624_t0,316.000,143.000
126,blurred_0010_top_20250624_t0,380.154,357.147
129,blurred_0010_top_20250624_t0,380.154,118.716
278,blurred_0010_top_20250624_t0,381.199,566.297
279,blurred_0010_top_20250624_t0,469.042,526.559
280,blurred_0010_top_20250624_t0,458.585,325.775
283,blurred_0010_top_20250624_t0,453.356,104.075
113,blurred_0010_top_20250703_t0,343.000,452.000
114,blurred_0010_top_20250703_t0,198.000,440.000
115,blurred_0010_top_20250703_t0,401.000,144.000
118,blurred_0010_top_20250703_t0,207.000,155.000
65,blurred_0010_top_20250704_t0.png,470,217
113,blurred_0010_top_20250704_t0.png,408,348
114,blurred_0010_top_20250704_t0.png,410,574
115,blurred_0010_top_20250704_t0.png,256,267
61,blurred_0010_top_20250704_t1.png,71.5,79.5
65,blurred_0010_top_20250704_t1.png,500,161
111,blurred_0010_top_20250704_t1.png,583.5,310.5
112,blurred_0010_top_20250704_t1.png,582.5,546.5
113,blurred_0010_top_20250704_t1.png,419.5,312.5
114,blurred_0010_top_20250704_t1.png,254.5,225.5
114,blurred_0010_top_20250704_t1.png,421.5,545.5
116,blurred_0010_top_20250704_t1.png,108.5,310.5
117,blurred_0010_top_20250704_t1.png,107.5,548.5
118,blurred_0010_top_20250704_t1.png,237.5,545.5
42,blurred_0010_top_20250705_t0,454.000,164.000
43,blurred_0010_top_20250705_t0,315.000,622.000
44,blurred_0010_top_20250705_t0,533.000,269.000
45,blurred_0010_top_20250705_t0,241.000,282.000
46,blurred_0010_top_20250705_t0,194.000,162.000
257,blurred_0010_top_20250705_t0,475.000,268.000
27,blurred_0010_top_20250707_t0.png,269,397
221,blurred_0010_top_20250707_t0.png,387,402
327,blurred_0010_top_20250707_t0.png,297,413
328,blurred_0010_top_20250707_t0.png,292,104
30,blurred_0010_top_20250708_t0.JPG,423.5,307.5
31,blurred_0010_top_20250708_t0.JPG,42,339
32,blurred_0010_top_20250708_t0.JPG,343.5,86.5
33,blurred_0010_top_20250708_t0.JPG,637.5,444.5
223,blurred_0010_top_20250708_t0.JPG,320.5,317.5
227,blurred_0010_top_20250708_t0.JPG,618.5,303.5
30,blurred_0010_top_20250708_t1.JPG,373,283
33,blurred_0010_top_20250708_t1.JPG,530,368
227,blurred_0010_top_20250708_t1.JPG,525,292
228,blurred_0010_top_20250708_t1.JPG,546,411
30,blurred_0010_top_20250709_t1.JPG,478.5,354.5
31,blurred_0010_top_20250709_t1.JPG,42,354
32,blurred_0010_top_20250709_t1.JPG,384.5,87.5
227,blurred_0010_top_20250709_t1.JPG,357.5,353.5
61,blurred_0011_top_20250703_t0,618.000,504.000
63,blurred_0011_top_20250703_t0,351.000,73.000
273,blurred_0011_top_20250703_t0,334.000,287.000
274,blurred_0011_top_20250703_t0,500.000,234.000
61,blurred_0011_top_20250703_t1.png,469,406
62,blurred_0011_top_20250703_t1.png,229,538
63,blurred_0011_top_20250703_t1.png,237,64
116,blurred_0011_top_20250703_t1.png,501,610
61,blurred_0011_top_20250704_t0.JPG,564.5,627.5
62,blurred_0011_top_20250704_t0.JPG,218.5,638.5
63,blurred_0011_top_20250704_t0.JPG,254,143
119,blurred_0011_top_20250704_t0.JPG,419.5,64.5
61,blurred_0011_top_20250704_t1.png,428.5,590.5
62,blurred_0011_top_20250704_t1.png,177.5,632.5
63,blurred_0011_top_20250704_t1.png,185,215
119,blurred_0011_top_20250704_t1.png,318.5,139.5
58,blurred_0011_top_20250708_t1.png,90,168
99,blurred_0011_top_20250708_t1.png,170,321
100,blurred_0011_top_20250708_t1.png,170,593
104,blurred_0011_top_20250708_t1.png,559,163
9,blurred_0011_top_20250711_t1,216.000,496.000
217,blurred_0011_top_20250711_t1,551.000,425.000
322,blurred_0011_top_20250711_t1,164.000,400.000
323,blurred_0011_top_20250711_t1,345.000,269.000
324,blurred_0011_top_20250711_t1,462.000,312.000
71,blurred_0012_top_20250624_t0,419.000,171.000
128,blurred_0012_top_20250624_t0,635.500,547.500
131,blurred_0012_top_20250624_t0,433.500,342.500
132,blurred_0012_top_20250624_t0,57.500,176.500
61,blurred_0012_top_20250704_t0.png,337.5,604.5
62,blurred_0012_top_20250704_t0.png,93,634
63,blurred_0012_top_20250704_t0.png,129.5,243.5
64,blurred_0012_top_20250704_t0.png,178.5,14.5
119,blurred_0012_top_20250704_t0.png,248.5,173.5
120,blurred_0012_top_20250704_t0.png,302.5,21.5
11,blurred_0012_top_20250707_t0.png,428,508
211,blurred_0012_top_20250707_t0.png,321,96
315,blurred_0012_top_20250707_t0.png,295,491
379,blurred_0012_top_20250707_t0.png,422,250
317,blurred_0012_top_20250707_t1,316.000,116.000
318,blurred_0012_top_20250707_t1,190.500,475.500
319,blurred_0012_top_20250707_t1,467.500,478.500
380,blurred_0012_top_20250707_t1,460.500,163.500
39,blurred_0012_top_20250709_t0.JPG,397.5,142.5
40,blurred_0012_top_20250709_t0.JPG,411,480
237,blurred_0012_top_20250709_t0.JPG,156.5,66.5
238,blurred_0012_top_20250709_t0.JPG,339.5,89.5
39,blurred_0012_top_20250709_t1,373.000,232.000
40,blurred_0012_top_20250709_t1,459.000,616.000
237,blurred_0012_top_20250709_t1,98.000,223.000
238,blurred_0012_top_20250709_t1,289.000,201.000
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
78,blurred_0012_top_20250711_t0.jpg,100.5,286.5
70,blurred_0013_top_20250624_t0,355.000,152.000
132,blurred_0013_top_20250624_t0,439.000,288.000
133,blurred_0013_top_20250624_t0,120.000,296.000
136,blurred_0013_top_20250624_t0,300.000,183.000
19,blurred_0013_top_20250702_t0,258.000,404.000
87,blurred_0013_top_20250702_t0,402.500,129.500
88,blurred_0013_top_20250702_t0,208.500,36.500
269,blurred_0013_top_20250702_t0,453.500,574.500
19,blurred_0013_top_20250702_t1,201.000,208.000
256,blurred_0013_top_20250702_t1,299.000,474.000
268,blurred_0013_top_20250702_t1,578.000,472.000
269,blurred_0013_top_20250702_t1,314.000,352.000
95,blurred_0013_top_20250703_t0,290.000,243.000
96,blurred_0013_top_20250703_t0,368.000,271.000
372,blurred_0013_top_20250703_t0,370.000,136.000
372,blurred_0013_top_20250703_t0,366.000,406.000
113,blurred_0013_top_20250708_t0.png,577,288
114,blurred_0013_top_20250708_t0.png,587,546
115,blurred_0013_top_20250708_t0.png,399,189
116,blurred_0013_top_20250708_t0.png,239,284
69,blurred_0014_top_20250624_t0.jpg,88,331
72,blurred_0014_top_20250624_t0.jpg,55,489
134,blurred_0014_top_20250624_t0.jpg,183,340
135,blurred_0014_top_20250624_t0.jpg,165,566
39,blurred_0014_top_20250630_t0.jpg,255.5,273.5
40,blurred_0014_top_20250630_t0.jpg,413,216
237,blurred_0014_top_20250630_t0.jpg,245.5,618.5
238,blurred_0014_top_20250630_t0.jpg,230.5,380.5
39,blurred_0014_top_20250702_t0,207.000,350.000
40,blurred_0014_top_20250702_t0,435.500,129.500
238,blurred_0014_top_20250702_t0,202.500,510.500
336,blurred_0014_top_20250702_t0,267.500,236.500
39,blurred_0014_top_20250702_t1,295.000,205.000
40,blurred_0014_top_20250702_t1,449.000,182.000
237,blurred_0014_top_20250702_t1,288.000,468.000
238,blurred_0014_top_20250702_t1,268.000,271.000
95,blurred_0014_top_20250703_t0.png,300,615
96,blurred_0014_top_20250703_t0.png,376,634
371,blurred_0014_top_20250703_t0.png,380,351
372,blurred_0014_top_20250703_t0.png,378,493
368,blurred_0014_top_20250703_t1,333.000,75.000
369,blurred_0014_top_20250703_t1,334.141,215.971
370,blurred_0014_top_20250703_t1,335.186,342.507
371,blurred_0014_top_20250703_t1,336.232,483.683
372,blurred_0014_top_20250703_t1,340.415,618.585
63,blurred_0014_top_20250704_t0,253.000,405.000
64,blurred_0014_top_20250704_t0,321.000,84.000
119,blurred_0014_top_20250704_t0,429.000,316.000
120,blurred_0014_top_20250704_t0,496.000,114.000
61,blurred_0014_top_20250704_t1.JPG,566,623
63,blurred_0014_top_20250704_t1.JPG,263,147
119,blurred_0014_top_20250704_t1.JPG,420,71
275,blurred_0014_top_20250704_t1.JPG,490,54
79,blurred_0014_top_20250705_t0.JPG,220,375
153,blurred_0014_top_20250705_t0.JPG,388,224
156,blurred_0014_top_20250705_t0.JPG,224,432
157,blurred_0014_top_20250705_t0.JPG,243,313
41,blurred_0014_top_20250707_t1,206.000,545.000
42,blurred_0014_top_20250707_t1,84.000,59.000
45,blurred_0014_top_20250707_t1,510.000,319.000
259,blurred_0014_top_20250707_t1,43.000,27.000
260,blurred_0014_top_20250707_t1,134.000,219.000
261,blurred_0014_top_20250707_t1,112.000,457.000
262,blurred_0014_top_20250707_t1,155.000,524.000
263,blurred_0014_top_20250707_t1,556.000,408.000
79,blurred_0014_top_20250708_t0.png,599.5,399.5
80,blurred_0014_top_20250708_t0.png,206.5,430.5
82,blurred_0014_top_20250708_t0.png,12.5,312.5
84,blurred_0014_top_20250708_t0.png,448.5,66.5
152,blurred_0014_top_20250708_t0.png,459.5,258.5
156,blurred_0014_top_20250708_t0.png,625,232
157,blurred_0014_top_20250708_t0.png,522.5,563.5
79,blurred_0014_top_20250708_t1.png,584,201
80,blurred_0014_top_20250708_t1.png,186,450
156,blurred_0014_top_20250708_t1.png,580,14
157,blurred_0014_top_20250708_t1.png,529,415
20,blurred_0014_top_20250709_t0,122.000,601.000
21,blurred_0014_top_20250709_t0,598.500,456.500
24,blurred_0014_top_20250709_t0,406.500,174.500
253,blurred_0014_top_20250709_t0,312.500,80.500
254,blurred_0014_top_20250709_t0,278.500,341.500
255,blurred_0014_top_20250709_t0,143.500,439.500
23,blurred_0014_top_20250709_t1.JPG,466,133
24,blurred_0014_top_20250709_t1.JPG,269,242
254,blurred_0014_top_20250709_t1.JPG,119,322
267,blurred_0014_top_20250709_t1.JPG,380,417
96,blurred_0014_top_20250711_t0,270.000,445.000
372,blurred_0014_top_20250711_t0,115.500,446.500
373,blurred_0014_top_20250711_t0,412.500,443.500
374,blurred_0014_top_20250711_t0,562.500,435.500
30,blurred_0015_top_20250630_t0,397.000,276.000
31,blurred_0015_top_20250630_t0,181.000,280.000
32,blurred_0015_top_20250630_t0,353.000,171.000
33,blurred_0015_top_20250630_t0,522.000,318.000
34,blurred_0015_top_20250630_t0,110.000,371.000
223,blurred_0015_top_20250630_t0,339.000,276.000
227,blurred_0015_top_20250630_t0,508.000,274.000
228,blurred_0015_top_20250630_t0,528.000,362.000
97,blurred_0015_top_20250703_t1.png,347,375
98,blurred_0015_top_20250703_t1.png,347,269
270,blurred_0015_top_20250703_t1.png,220,273
368,blurred_0015_top_20250703_t1.png,345,519
73,blurred_0015_top_20250705_t0,390.000,539.000
74,blurred_0015_top_20250705_t0,477.000,537.000
75,blurred_0015_top_20250705_t0,297.000,95.000
137,blurred_0015_top_20250705_t0,260.000,158.000
143,blurred_0015_top_20250705_t0,350.000,416.000
45,blurred_0015_top_20250707_t0.png,548,397
354,blurred_0015_top_20250707_t0.png,396,329
356,blurred_0015_top_20250707_t0.png,240,330
357,blurred_0015_top_20250707_t0.png,561,228
80,blurred_0015_top_20250709_t0.JPG,387.5,274.5
81,blurred_0015_top_20250709_t0.JPG,518.5,91.5
82,blurred_0015_top_20250709_t0.JPG,553.5,141.5
153,blurred_0015_top_20250709_t0.JPG,386,98
154,blurred_0015_top_20250709_t0.JPG,481.5,49.5
155,blurred_0015_top_20250709_t0.JPG,438.5,2.5
157,blurred_0015_top_20250709_t0.JPG,40.5,597.5
80,blurred_0015_top_20250709_t1,194.000,232.000
81,blurred_0015_top_20250709_t1,242.500,46.500
82,blurred_0015_top_20250709_t1,282.500,74.500
153,blurred_0015_top_20250709_t1,129.500,104.500
154,blurred_0015_top_20250709_t1,201.500,30.500
65,blurred_0016_top_20250624_t0,296.000,401.000
109,blurred_0016_top_20250624_t0,434.500,15.500
110,blurred_0016_top_20250624_t0,630.500,43.500
111,blurred_0016_top_20250624_t0,424.500,206.500
112,blurred_0016_top_20250624_t0,615.500,242.500
113,blurred_0016_top_20250624_t0,409.500,602.500
114,blurred_0016_top_20250624_t0,604.500,634.500
37,blurred_0016_top_20250702_t1.png,89,88
230,blurred_0016_top_20250702_t1.png,155,26
231,blurred_0016_top_20250702_t1.png,241,12
233,blurred_0016_top_20250702_t1.png,84,316
243,blurred_0016_top_20250704_t0.png,333,31
364,blurred_0016_top_20250704_t0.png,329,224
365,blurred_0016_top_20250704_t0.png,329,418
366,blurred_0016_top_20250704_t0.png,328,606
242,blurred_0016_top_20250704_t1.png,3,3
243,blurred_0016_top_20250704_t1.png,324,24
364,blurred_0016_top_20250704_t1.png,323,287
365,blurred_0016_top_20250704_t1.png,317,537
20,blurred_0017_top_20250630_t0,531.000,295.000
21,blurred_0017_top_20250630_t0,218.000,223.000
23,blurred_0017_top_20250630_t0,155.000,600.000
24,blurred_0017_top_20250630_t0,298.000,488.000
253,blurred_0017_top_20250630_t0,359.000,593.000
254,blurred_0017_top_20250630_t0,409.000,409.000
255,blurred_0017_top_20250630_t0,542.000,339.000
210,blurred_0017_top_20250703_t0,330.000,190.000
214,blurred_0017_top_20250703_t0,342.000,39.000
325,blurred_0017_top_20250703_t0,294.000,105.000
377,blurred_0017_top_20250703_t0,371.000,194.000
385,blurred_0017_top_20250703_t0,377.000,122.000
42,blurred_0017_top_20250708_t0.png,320.5,185.5
257,blurred_0017_top_20250708_t0.png,610,637
258,blurred_0017_top_20250708_t0.png,554.5,250.5
259,blurred_0017_top_20250708_t0.png,357.5,76.5
260,blurred_0017_top_20250708_t0.png,201.5,416.5
42,blurred_0017_top_20250708_t0.png,320.5,185.5
257,blurred_0017_top_20250708_t0.png,610,637
258,blurred_0017_top_20250708_t0.png,554.5,250.5
259,blurred_0017_top_20250708_t0.png,357.5,76.5
260,blurred_0017_top_20250708_t0.png,201.5,416.5
23,blurred_0017_top_20250711_t0.JPG,533,184
24,blurred_0017_top_20250711_t0.JPG,261,385
253,blurred_0017_top_20250711_t0.JPG,157,181
254,blurred_0017_top_20250711_t0.JPG,41,543
23,blurred_0017_top_20250711_t1.JPG,549.5,159.5
24,blurred_0017_top_20250711_t1.JPG,253,380
253,blurred_0017_top_20250711_t1.JPG,162.5,171.5
254,blurred_0017_top_20250711_t1.JPG,47.5,536.5
267,blurred_0017_top_20250711_t1.JPG,427.5,627.5
68,blurred_0018_top_20250624_t0,311.000,96.000
124,blurred_0018_top_20250624_t0,410.480,407.343
130,blurred_0018_top_20250624_t0,298.585,364.467
277,blurred_0018_top_20250624_t0,183.552,324.729
278,blurred_0018_top_20250624_t0,295.448,568.389
279,blurred_0018_top_20250624_t0,174.141,523.422
11,blurred_0018_top_20250626_t0,271.000,275.000
211,blurred_0018_top_20250626_t0,401.000,503.000
315,blurred_0018_top_20250626_t0,360.000,225.000
316,blurred_0018_top_20250626_t0,443.000,121.000
378,blurred_0018_top_20250626_t0,341.000,583.000
389,blurred_0018_top_20250626_t0,308.000,439.000
41,blurred_0018_top_20250630_t0.jpg,49,309
42,blurred_0018_top_20250630_t0.jpg,128,63
43,blurred_0018_top_20250630_t0.jpg,399,422
44,blurred_0018_top_20250630_t0.jpg,257,77
85,blurred_0018_top_20250702_t0,197.000,237.000
86,blurred_0018_top_20250702_t0,158.167,135.500
301,blurred_0018_top_20250702_t0,276.833,270.167
302,blurred_0018_top_20250702_t0,355.500,440.833
303,blurred_0018_top_20250702_t0,199.500,483.500
304,blurred_0018_top_20250702_t0,332.833,31.500
394,blurred_0018_top_20250702_t0,91.500,252.833
9,blurred_0018_top_20250703_t1,225.000,470.000
12,blurred_0018_top_20250703_t1,626.500,194.500
212,blurred_0018_top_20250703_t1,366.500,221.500
217,blurred_0018_top_20250703_t1,10.500,628.500
127,blurred_0018_top_20250704_t0,357.000,249.000
128,blurred_0018_top_20250704_t0,131.000,370.000
131,blurred_0018_top_20250704_t0,361.000,563.000
285,blurred_0018_top_20250704_t0,292.000,178.000
398,blurred_0018_top_20250704_t0,78.000,428.000
399,blurred_0018_top_20250704_t0,112.000,107.000
85,blurred_0018_top_20250711_t0,468.000,357.000
86,blurred_0018_top_20250711_t0,585.000,238.000
303,blurred_0018_top_20250711_t0,239.000,361.000
394,blurred_0018_top_20250711_t0,467.000,93.000
11,blurred_0019_top_20250623_t0,389.000,632.000
211,blurred_0019_top_20250623_t0,299.500,232.833
315,blurred_0019_top_20250623_t0,256.833,612.833
378,blurred_0019_top_20250623_t0,387.500,192.833
379,blurred_0019_top_20250623_t0,387.500,390.167
1,blurred_0019_top_20250624_t0,239.000,532.000
6,blurred_0019_top_20250624_t0,565.000,193.000
200,blurred_0019_top_20250624_t0,431.000,442.000
201,blurred_0019_top_20250624_t0,450.000,216.000
21,blurred_0019_top_20250630_t0.jpg,282.5,584.5
23,blurred_0019_top_20250630_t0.jpg,349.5,184.5
24,blurred_0019_top_20250630_t0.jpg,184.5,296.5
85,blurred_0019_top_20250630_t0.jpg,565.5,323.5
86,blurred_0019_top_20250630_t0.jpg,617.5,262.5
252,blurred_0019_top_20250630_t0.jpg,343.5,583.5
253,blurred_0019_top_20250630_t0.jpg,148,201
254,blurred_0019_top_20250630_t0.jpg,93.5,396.5
267,blurred_0019_top_20250630_t0.jpg,291.5,428.5
81,blurred_0019_top_20250702_t1.JPG,144.5,120.5
82,blurred_0019_top_20250702_t1.JPG,164.5,13.5
153,blurred_0019_top_20250702_t1.JPG,322.5,174.5
154,blurred_0019_top_20250702_t1.JPG,134.5,274.5
155,blurred_0019_top_20250702_t1.JPG,93,639
73,blurred_0019_top_20250707_t1,26.000,298.000
75,blurred_0019_top_20250707_t1,545.000,368.000
137,blurred_0019_top_20250707_t1,506.000,209.000
143,blurred_0019_top_20250707_t1,176.000,286.000
90,blurred_0019_top_20250708_t0,384.000,97.000
151,blurred_0019_top_20250708_t0,411.500,544.833
296,blurred_0019_top_20250708_t0,307.500,516.833
314,blurred_0019_top_20250708_t0,395.500,291.500
90,blurred_0019_top_20250708_t1.jpg,380,112
151,blurred_0019_top_20250708_t1.jpg,417,549
296,blurred_0019_top_20250708_t1.jpg,305,515
314,blurred_0019_top_20250708_t1.jpg,393,293
21,blurred_0019_top_20250711_t0.JPG,114.5,418.5
22,blurred_0019_top_20250711_t0.JPG,366.5,428.5
23,blurred_0019_top_20250711_t0.JPG,154.5,80.5
24,blurred_0019_top_20250711_t0.JPG,37.5,181.5
85,blurred_0019_top_20250711_t0.JPG,352,206
86,blurred_0019_top_20250711_t0.JPG,398.5,147.5
250,blurred_0019_top_20250711_t0.JPG,579.5,439.5
251,blurred_0019_top_20250711_t0.JPG,563.5,340.5
252,blurred_0019_top_20250711_t0.JPG,161.5,421.5
267,blurred_0019_top_20250711_t0.JPG,114.5,293.5
43,blurred_0020_top_20250703_t0,422.000,616.000
45,blurred_0020_top_20250703_t0,44.833,203.500
342,blurred_0020_top_20250703_t0,348.833,371.500
343,blurred_0020_top_20250703_t0,266.167,514.167
344,blurred_0020_top_20250703_t0,175.500,367.500
345,blurred_0020_top_20250703_t0,350.167,134.167
346,blurred_0020_top_20250703_t0,347.500,7.500
348,blurred_0020_top_20250703_t0,427.500,139.500
349,blurred_0020_top_20250703_t0,422.167,372.833
30,blurred_0020_top_20250711_t0.JPG,421.5,205.5
31,blurred_0020_top_20250711_t0.JPG,132.5,198.5
32,blurred_0020_top_20250711_t0.JPG,364.5,50.5
33,blurred_0020_top_20250711_t0.JPG,589.5,261.5
34,blurred_0020_top_20250711_t0.JPG,48,319
223,blurred_0020_top_20250711_t0.JPG,341.5,202.5
227,blurred_0020_top_20250711_t0.JPG,568.5,212.5
228,blurred_0020_top_20250711_t0.JPG,590.5,322.5
30,blurred_0020_top_20250711_t1,419.000,212.000
31,blurred_0020_top_20250711_t1,132.500,200.500
32,blurred_0020_top_20250711_t1,362.500,65.500
33,blurred_0020_top_20250711_t1,578.500,267.500
34,blurred_0020_top_20250711_t1,47.500,316.500
223,blurred_0020_top_20250711_t1,342.500,208.500
227,blurred_0020_top_20250711_t1,567.500,223.500
228,blurred_0020_top_20250711_t1,601.500,344.500
229,blurred_0020_top_20250711_t1,87.500,597.500
37,blurred_0021_top_20250702_t0.png,177,534
38,blurred_0021_top_20250702_t0.png,376.5,96.5
230,blurred_0021_top_20250702_t0.png,278.5,389.5
231,blurred_0021_top_20250702_t0.png,414.5,403.5
